1.4,2
1.4,17.5872
1.4,17.1889
1.4,16.3189
1.4,19.2046
1.4,16.7113
1.4,20.7369
1.4,18.5091
1.4,17.0531
1.4,24.0856
1.4,18.8664
1.4,17.8363
1.4,25.4907
1.4,18.9287
1.4,19.1369
1.4,25.6134
1.4,22.7172
1.4,15.9092
1.4,18.9007
1.4,27.2044
1.4,27.2757
1.4,16.6467
1.4,16.8302
1.4,17.1719
1.4,17.506
1.4,15.2457
1.4,17.4617
1.4,14.4091
1.4,14.3135
1.4,18.5977
1.4,14.8297
1.4,14.7013
1.4,22.8489
1.4,16.9993
1.4,27.703
1.4,17.5108
1.4,15.8066
1.4,21.208
1.4,31.5333
1.4,19.1455
1.4,15.3773
1.4,16.1213
1.4,21.3376
1.4,17.6051
1.4,16.8062
1.4,15.2652
1.4,16.154
1.4,16.317
1.4,20.1467
1.4,14.9595
1.4,13.5207
1.4,18.8604
1.4,17.6463
1.4,20.6782
1.4,15.6779
1.4,31.0559
1.4,15.0482
1.4,15.1436
1.4,14.0515
1.4,17.7282
1.4,18.834
1.4,16.8935
1.4,15.037
1.4,18.6948
1.4,15.965
1.4,17.0811
1.4,19.6932
1.4,17.7455
1.4,23.1728
1.4,17.6446
1.4,16.0347
1.4,17.674
1.4,21.2028
1.4,15.7844
1.4,20.8397
1.4,18.6994
1.4,20.0254
1.4,19.9265
1.4,15.472
1.4,15.2914
1.4,16.6646
1.4,17.184
1.4,18.4295
1.4,16.8207
1.4,16.7154
1.4,16.3216
1.4,14.481
1.4,19.1795
1.4,16.268
1.4,21.6818
1.4,15.9152
1.4,17.4632
1.4,18.2794
1.4,15.4124
1.4,17.506
1.4,17.9181
1.4,20.0972
1.4,15.6334
1.4,15.5729
1.4,17.0176
1.4,21.622
1.33333,5.59682
1.33333,5.35912
1.33333,5.31153
1.33333,5.36651
1.33333,5.4872
1.33333,5.43483
1.33333,5.75058
1.33333,5.51546
1.33333,5.44939
1.33333,5.30542
1.33333,6.14733
1.33333,6.04119
1.33333,6.05925
1.33333,5.46443
1.33333,5.9379
1.33333,5.88429
1.33333,5.83859
1.33333,5.57987
1.33333,5.82397
1.33333,5.83253
1.33333,5.32441
1.33333,6.32305
1.33333,5.47723
1.33333,5.73788
1.33333,5.50084
1.33333,5.78383
1.33333,5.44699
1.33333,5.50436
1.33333,5.45001
1.33333,5.43546
1.33333,5.48987
1.33333,5.20047
1.33333,5.25718
1.33333,5.65402
1.33333,5.60144
1.33333,6.90358
1.33333,5.14615
1.33333,6.0166
1.33333,5.91584
1.33333,5.42519
1.33333,5.51458
1.33333,5.30711
1.33333,5.27214
1.33333,5.7624
1.33333,5.3767
1.33333,5.60708
1.33333,5.42601
1.33333,5.71067
1.33333,5.66565
1.33333,5.53565
1.33333,5.46471
1.33333,5.59774
1.33333,5.78201
1.33333,6.27432
1.33333,5.50674
1.33333,5.52422
1.33333,5.31042
1.33333,5.30453
1.33333,5.88358
1.33333,5.89578
1.33333,5.64887
1.33333,5.81262
1.33333,5.56793
1.33333,5.35982
1.33333,5.37452
1.33333,5.43698
1.33333,5.34244
1.33333,5.55132
1.33333,5.84431
1.33333,5.58716
1.33333,5.44181
1.33333,5.60875
1.33333,5.46536
1.33333,5.73178
1.33333,5.46459
1.33333,5.6056
1.33333,5.65725
1.33333,5.76719
1.33333,5.46732
1.33333,5.65791
1.33333,5.41837
1.33333,5.4612
1.33333,5.37813
1.33333,5.49504
1.33333,5.39714
1.33333,5.61956
1.33333,5.37655
1.33333,5.53113
1.33333,5.95477
1.33333,5.54724
1.33333,5.45909
1.33333,5.26424
1.33333,5.5031
1.33333,5.86102
1.33333,5.37835
1.33333,5.42183
1.33333,5.3129
1.33333,5.32981
1.33333,5.67152
1.33333,5.35364
1.28571,3.53508
1.28571,3.34245
1.28571,3.38912
1.28571,3.34731
1.28571,3.35616
1.28571,3.32756
1.28571,3.3781
1.28571,3.37265
1.28571,3.38096
1.28571,3.4142
1.28571,3.34952
1.28571,3.3322
1.28571,3.30483
1.28571,3.36476
1.28571,3.36695
1.28571,3.35048
1.28571,3.32582
1.28571,3.34656
1.28571,3.32016
1.28571,3.4084
1.28571,3.42213
1.28571,3.33423
1.28571,3.36063
1.28571,3.43644
1.28571,3.33937
1.28571,3.32615
1.28571,3.30452
1.28571,3.30938
1.28571,3.33124
1.28571,3.35546
1.28571,3.35405
1.28571,3.32453
1.28571,3.3954
1.28571,3.36411
1.28571,3.32044
1.28571,3.29763
1.28571,3.32559
1.28571,3.31456
1.28571,3.34114
1.28571,3.33477
1.28571,3.49628
1.28571,3.38943
1.28571,3.36078
1.28571,3.33242
1.28571,3.33336
1.28571,3.30805
1.28571,3.35127
1.28571,3.37932
1.28571,3.37536
1.28571,3.3153
1.28571,3.36314
1.28571,3.33022
1.28571,3.3212
1.28571,3.29629
1.28571,3.31266
1.28571,3.28047
1.28571,3.35023
1.28571,3.35356
1.28571,3.35437
1.28571,3.41028
1.28571,3.4046
1.28571,3.36336
1.28571,3.33116
1.28571,3.31887
1.28571,3.33824
1.28571,3.33729
1.28571,3.323
1.28571,3.32094
1.28571,3.53081
1.28571,3.40588
1.28571,3.356
1.28571,3.33906
1.28571,3.31145
1.28571,3.32719
1.28571,3.32547
1.28571,3.30454
1.28571,3.29116
1.28571,3.31683
1.28571,3.30684
1.28571,3.29997
1.28571,3.28703
1.28571,3.30795
1.28571,3.29455
1.28571,3.3419
1.28571,3.34559
1.28571,3.29889
1.28571,3.31575
1.28571,3.30443
1.28571,3.31474
1.28571,3.39951
1.28571,3.39036
1.28571,3.32935
1.28571,3.33025
1.28571,3.36938
1.28571,3.40564
1.28571,3.36766
1.28571,3.36575
1.28571,3.33368
1.28571,3.3478
1.28571,3.31927
1.25,2.62548
1.25,2.61315
1.25,2.60931
1.25,2.59721
1.25,2.58738
1.25,2.58549
1.25,2.59093
1.25,2.59823
1.25,2.60458
1.25,2.60073
1.25,2.59362
1.25,2.60224
1.25,2.59604
1.25,2.60908
1.25,2.60473
1.25,2.59647
1.25,2.61626
1.25,2.60507
1.25,2.59499
1.25,2.60685
1.25,2.60304
1.25,2.59897
1.25,2.60818
1.25,2.59194
1.25,2.60231
1.25,2.59085
1.25,2.59621
1.25,2.61806
1.25,2.6133
1.25,2.59801
1.25,2.58838
1.25,2.58156
1.25,2.58908
1.25,2.59261
1.25,2.58259
1.25,2.57923
1.25,2.58036
1.25,2.59054
1.25,2.59213
1.25,2.59019
1.25,2.58725
1.25,2.61204
1.25,2.59418
1.25,2.59308
1.25,2.60205
1.25,2.60404
1.25,2.59364
1.25,2.60688
1.25,2.61508
1.25,2.5984
1.25,2.58899
1.25,2.63743
1.25,2.61321
1.25,2.59923
1.25,2.61318
1.25,2.6078
1.25,2.61291
1.25,2.61758
1.25,2.60328
1.25,2.59819
1.25,2.59277
1.25,2.59602
1.25,2.58866
1.25,2.59283
1.25,2.61706
1.25,2.61433
1.25,2.60405
1.25,2.59765
1.25,2.59376
1.25,2.5991
1.25,2.58887
1.25,2.59952
1.25,2.60034
1.25,2.61043
1.25,2.60094
1.25,2.63676
1.25,2.61614
1.25,2.60743
1.25,2.59313
1.25,2.58856
1.25,2.58618
1.25,2.60696
1.25,2.62346
1.25,2.61337
1.25,2.62088
1.25,2.59999
1.25,2.58981
1.25,2.61002
1.25,2.61521
1.25,2.61589
1.25,2.60858
1.25,2.58632
1.25,2.60217
1.25,2.6144
1.25,2.62241
1.25,2.62149
1.25,2.59965
1.25,2.60669
1.25,2.59925
1.25,2.59821
1.22222,2.24978
1.22222,2.24029
1.22222,2.23236
1.22222,2.23677
1.22222,2.23583
1.22222,2.22976
1.22222,2.23788
1.22222,2.2298
1.22222,2.23143
1.22222,2.23054
1.22222,2.22734
1.22222,2.22466
1.22222,2.23169
1.22222,2.22803
1.22222,2.22867
1.22222,2.22892
1.22222,2.22966
1.22222,2.22998
1.22222,2.2306
1.22222,2.2314
1.22222,2.23727
1.22222,2.2364
1.22222,2.23731
1.22222,2.23238
1.22222,2.23417
1.22222,2.22917
1.22222,2.22531
1.22222,2.22635
1.22222,2.22499
1.22222,2.23016
1.22222,2.23501
1.22222,2.235
1.22222,2.22747
1.22222,2.22273
1.22222,2.22618
1.22222,2.22442
1.22222,2.23388
1.22222,2.23903
1.22222,2.23331
1.22222,2.22714
1.22222,2.23018
1.22222,2.23277
1.22222,2.23168
1.22222,2.22762
1.22222,2.23463
1.22222,2.22986
1.22222,2.22937
1.22222,2.22617
1.22222,2.22477
1.22222,2.22075
1.22222,2.22586
1.22222,2.22357
1.22222,2.23282
1.22222,2.22769
1.22222,2.22172
1.22222,2.22006
1.22222,2.22765
1.22222,2.22893
1.22222,2.23002
1.22222,2.22375
1.22222,2.22861
1.22222,2.23242
1.22222,2.23781
1.22222,2.24329
1.22222,2.23455
1.22222,2.2294
1.22222,2.22616
1.22222,2.22594
1.22222,2.21944
1.22222,2.22052
1.22222,2.2253
1.22222,2.22489
1.22222,2.22514
1.22222,2.22504
1.22222,2.22686
1.22222,2.22788
1.22222,2.22749
1.22222,2.23001
1.22222,2.2308
1.22222,2.22702
1.22222,2.22783
1.22222,2.23991
1.22222,2.23597
1.22222,2.2315
1.22222,2.23359
1.22222,2.22988
1.22222,2.23145
1.22222,2.22857
1.22222,2.22667
1.22222,2.22667
1.22222,2.22473
1.22222,2.22546
1.22222,2.22659
1.22222,2.22843
1.22222,2.23114
1.22222,2.22607
1.22222,2.22447
1.22222,2.23347
1.22222,2.23085
1.22222,2.22933
