0,1
0.01,0.0287238
0.02,0.0609648
0.03,0.101232
0.04,0.152071
0.05,0.211624
0.06,0.277865
0.07,0.349009
0.08,0.423743
0.09,0.501744
0.1,0.582117
0.11,0.664564
0.12,0.749283
0.13,0.835741
0.14,0.924211
0.15,1.01472
0.16,1.10723
0.17,1.20124
0.18,1.29761
0.19,1.3959
0.2,1.49625
0.21,1.59898
0.22,1.70353
0.23,1.81057
0.24,1.91986
0.25,2.03147
0.26,2.14603
0.27,2.26299
0.28,2.38271
0.29,2.50527
0.3,2.6313
0.31,2.76031
0.32,2.89281
0.33,3.02863
0.34,3.16837
0.35,3.31208
0.36,3.45928
0.37,3.6108
0.38,3.7666
0.39,3.92688
0.4,4.09292
0.41,4.26264
0.42,4.43804
0.43,4.61902
0.44,4.80629
0.45,4.99936
0.46,5.19921
0.47,5.40759
0.48,5.62245
0.49,5.845
0.5,6.07567
0.51,6.314
0.52,6.56111
0.53,6.81987
0.54,7.08894
0.55,7.36821
0.56,7.65819
0.57,7.96194
0.58,8.28062
0.59,8.6116
0.6,8.95543
0.61,9.31948
0.62,9.70019
0.63,10.0983
0.64,10.5191
0.65,10.964
0.66,11.4296
0.67,11.9218
0.68,12.4404
0.69,12.991
0.7,13.577
0.71,14.2017
0.72,14.8631
0.73,15.5712
0.74,16.3332
0.75,17.1381
0.76,17.9983
0.77,18.926
0.78,19.9262
0.79,21.0213
0.8,22.2036
0.81,23.494
0.82,24.8992
0.83,26.4584
0.84,28.1772
0.85,30.1098
0.86,32.2417
0.87,34.651
0.88,37.3934
0.89,40.511
0.9,44.1065
0.91,48.3139
0.92,53.2957
0.93,59.3135
0.94,66.6546
0.95,75.8956
0.96,87.7879
0.97,103.711
0.98,125.9
0.99,159.936
1,217.209
