0,1
0.0238096,0.0120512
0.0476191,0.0243961
0.0714287,0.0370458
0.0952383,0.0500122
0.119048,0.063307
0.142857,0.0769429
0.166667,0.0909325
0.190476,0.105291
0.214286,0.120032
0.238095,0.135172
0.261905,0.150727
0.285714,0.166715
0.309524,0.183151
0.333333,0.200058
0.357143,0.217455
0.380952,0.235365
0.404762,0.253809
0.428572,0.272812
0.452381,0.2924
0.476191,0.3126
0.5,0.333441
0.52381,0.354955
0.547619,0.377174
0.571429,0.400134
0.595238,0.423874
0.619048,0.448431
0.642857,0.473851
0.666667,0.500179
0.690476,0.527465
0.714286,0.555764
0.738095,0.585129
0.761905,0.615623
0.785714,0.647314
0.809524,0.68027
0.833333,0.714576
0.857143,0.75031
0.880953,0.787569
0.904762,0.826446
0.928571,0.867051
0.952381,0.909503
0.976191,0.95393
1,1.00047
