0,1
0.00100003,0.00127843
0.00200006,0.00256014
0.00300001,0.00384512
0.00400004,0.00513311
0.00500007,0.0064249
0.00600003,0.00772002
0.00700006,0.00901868
0.00800001,0.0103208
0.00900004,0.0116255
0.0100001,0.0129336
0.011,0.014245
0.0120001,0.0155607
0.013,0.01688
0.014,0.0182012
0.0150001,0.0195288
0.016,0.020858
0.0170001,0.0221913
0.018,0.0235262
0.019,0.0248655
0.0200001,0.0262093
0.021,0.0275548
0.022,0.0289056
0.0230001,0.0302592
0.024,0.0316181
0.0250001,0.0329796
0.026,0.0343441
0.027,0.0357115
0.0280001,0.0370841
0.029,0.038457
0.0300001,0.0398356
0.031,0.0412198
0.032,0.042607
0.0330001,0.0439968
0.034,0.0453901
0.0350001,0.0467845
0.036,0.0481866
0.037,0.0495938
0.0380001,0.0510009
0.039,0.0524153
0.0400001,0.0538342
0.041,0.0552563
0.042,0.056681
0.0430001,0.0581101
0.044,0.0595456
0.045,0.0609786
0.0460001,0.0624199
0.047,0.0638608
0.0480001,0.0653119
0.049,0.0667613
0.05,0.0682184
0.0510001,0.0696818
0.052,0.0711454
0.0530001,0.0726114
0.054,0.0740844
0.055,0.0755611
0.0560001,0.0770393
0.057,0.0785308
0.0580001,0.0800181
0.059,0.0815041
0.06,0.0829987
0.0610001,0.0844932
0.062,0.0860063
0.063,0.0875221
0.064,0.089034
0.065,0.0905481
0.0660001,0.0920758
0.067,0.0936058
0.068,0.0951248
0.0690001,0.0966662
0.07,0.0981963
0.0710001,0.0997448
0.072,0.101294
0.073,0.102848
0.0740001,0.104403
0.075,0.10596
0.0760001,0.10753
0.077,0.109095
0.078,0.110672
0.0790001,0.112255
0.08,0.113834
0.0810001,0.115428
0.082,0.117011
0.083,0.118619
0.0840001,0.120219
0.085,0.12181
0.086,0.12342
0.087,0.125044
0.088,0.126663
0.0890001,0.128297
0.09,0.129926
0.091,0.131555
0.0920001,0.1332
0.093,0.134851
0.0940001,0.136499
0.095,0.138148
0.096,0.139814
0.0970001,0.141472
0.098,0.143136
0.0990001,0.144812
0.1,0.146496
0.101,0.148175
0.102,0.149866
0.103,0.151556
0.104,0.153263
0.105,0.154974
0.106,0.156675
0.107,0.158383
0.108,0.160109
0.109,0.161827
0.11,0.163563
0.111,0.16531
0.112,0.167042
0.113,0.168765
0.114,0.170521
0.115,0.172274
0.116,0.174053
0.117,0.175811
0.118,0.177584
0.119,0.179359
0.12,0.181138
0.121,0.182922
0.122,0.184717
0.123,0.186507
0.124,0.18832
0.125,0.190117
0.126,0.191928
0.127,0.193751
0.128,0.195586
0.129,0.197434
0.13,0.199262
0.131,0.20112
0.132,0.202959
0.133,0.204837
0.134,0.206686
0.135,0.20855
0.136,0.210414
0.137,0.212287
0.138,0.214174
0.139,0.216053
0.14,0.217973
0.141,0.219861
0.142,0.221757
0.143,0.223669
0.144,0.225596
0.145,0.22754
0.146,0.229465
0.147,0.231415
0.148,0.233368
0.149,0.235304
0.15,0.237281
0.151,0.239239
0.152,0.241186
0.153,0.243144
0.154,0.245152
0.155,0.247113
0.156,0.24912
0.157,0.251125
0.158,0.253116
0.159,0.255176
0.16,0.257199
0.161,0.259231
0.162,0.26127
0.163,0.263297
0.164,0.265362
0.165,0.26741
0.166,0.269474
0.167,0.271567
0.168,0.273634
0.169,0.275718
0.17,0.277818
0.171,0.27992
0.172,0.281989
0.173,0.284134
0.174,0.286244
0.175,0.288392
0.176,0.290471
0.177,0.292638
0.178,0.294799
0.179,0.296937
0.18,0.299106
0.181,0.301316
0.182,0.303469
0.183,0.305637
0.184,0.30784
0.185,0.310027
0.186,0.312252
0.187,0.314491
0.188,0.316687
0.189,0.318938
0.19,0.321118
0.191,0.323347
0.192,0.325604
0.193,0.327877
0.194,0.330188
0.195,0.332435
0.196,0.334735
0.197,0.337035
0.198,0.339356
0.199,0.341675
0.2,0.343986
0.201,0.346375
0.202,0.348701
0.203,0.351033
0.204,0.353334
0.205,0.355737
0.206,0.358136
0.207,0.360416
0.208,0.362895
0.209,0.365238
0.21,0.367669
0.211,0.370099
0.212,0.372521
0.213,0.374954
0.214,0.377433
0.215,0.379857
0.216,0.38221
0.217,0.384668
0.218,0.387103
0.219,0.389612
0.22,0.392159
0.221,0.394676
0.222,0.397148
0.223,0.399678
0.224,0.402237
0.225,0.404831
0.226,0.407446
0.227,0.409926
0.228,0.412498
0.229,0.415042
0.23,0.417552
0.231,0.420208
0.232,0.422978
0.233,0.425597
0.234,0.428283
0.235,0.430917
0.236,0.433501
0.237,0.436203
0.238,0.438794
0.239,0.441355
0.24,0.444058
0.241,0.446955
0.242,0.449588
0.243,0.452462
0.244,0.45523
0.245,0.457837
0.246,0.460589
0.247,0.463544
0.248,0.466401
0.249,0.469103
0.25,0.471895
0.251,0.474626
0.252,0.477451
0.253,0.480348
0.254,0.483091
0.255,0.485992
0.256,0.489007
0.257,0.49203
0.258,0.494782
0.259,0.497734
0.26,0.500588
0.261,0.503517
0.262,0.506373
0.263,0.50941
0.264,0.512419
0.265,0.515223
0.266,0.51824
0.267,0.521362
0.268,0.524377
0.269,0.52738
0.27,0.530403
0.271,0.533535
0.272,0.53671
0.273,0.539707
0.274,0.542985
0.275,0.546222
0.276,0.549323
0.277,0.55218
0.278,0.555705
0.279,0.558664
0.28,0.5619
0.281,0.565134
0.282,0.568627
0.283,0.571633
0.284,0.574774
0.285,0.578275
0.286,0.581524
0.287,0.584756
0.288,0.588043
0.289,0.591723
0.29,0.595155
0.291,0.598506
0.292,0.601674
0.293,0.6049
0.294,0.608761
0.295,0.612154
0.296,0.615897
0.297,0.619081
0.298,0.622348
0.299,0.626118
0.3,0.629718
0.301,0.633185
0.302,0.636506
0.303,0.639843
0.304,0.643808
0.305,0.647398
0.306,0.651162
0.307,0.654863
0.308,0.658448
0.309,0.662292
0.31,0.666181
0.311,0.670264
0.312,0.673811
0.313,0.677456
0.314,0.68122
0.315,0.685241
0.316,0.689353
0.317,0.693184
0.318,0.696976
